air_store_id,hpg_store_id,visit_date,reserve_visitors_air,reserve_visitors_hpg,visitors,reserve_visitors
air_f180301886c21375,hpg_381bc6f038ec3ea8,2017-04-06,2,2,7,4
air_f180301886c21375,hpg_381bc6f038ec3ea8,2017-04-08,8,15,21,23
air_f180301886c21375,hpg_381bc6f038ec3ea8,2017-04-10,8,8,18,16
air_f180301886c21375,hpg_381bc6f038ec3ea8,2017-04-14,4,4,14,8
air_f180301886c21375,hpg_381bc6f038ec3ea8,2017-04-16,4,2,18,6
air_f180301886c21375,hpg_381bc6f038ec3ea8,2017-04-21,16,12,26,28
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2016-10-29,4,8,43,12
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2016-11-02,2,2,10,4
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2016-11-17,2,2,23,4
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2016-11-23,3,3,50,6
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2016-11-26,4,4,35,8
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2016-12-02,4,4,19,8
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2016-12-06,2,2,22,4
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2016-12-07,2,2,41,4
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2016-12-20,3,3,12,6
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2016-12-24,4,4,57,8
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2016-12-25,4,4,50,8
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2017-01-24,2,2,24,4
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2017-02-08,2,2,38,4
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2017-04-08,5,5,46,10
air_c225148c0fcc5c72,hpg_ee424bb170e133f1,2017-04-11,1,1,22,2
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2016-10-28,2,2,16,4
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2016-11-04,6,2,24,8
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2016-12-03,2,2,9,4
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2016-12-08,7,2,23,9
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2016-12-16,13,10,22,23
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2016-12-19,6,2,12,8
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2016-12-20,19,9,32,28
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2016-12-26,14,2,14,16
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2016-12-27,7,2,33,9
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2016-12-30,2,2,8,4
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2017-01-20,5,1,26,6
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2017-02-01,4,2,18,6
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2017-02-15,2,2,14,4
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2017-02-17,18,3,25,21
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2017-02-22,2,2,10,4
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2017-02-28,14,14,16,28
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2017-03-15,2,2,8,4
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2017-03-22,17,17,18,34
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2017-03-24,17,9,20,26
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2017-04-05,14,2,18,16
air_08ef81d5b7a0d13f,hpg_ba2ce254969629b8,2017-04-14,14,6,31,20
air_63b13c56b7201bd9,hpg_4bc649e72e2a239a,2017-02-11,14,3,51,17
air_63b13c56b7201bd9,hpg_4bc649e72e2a239a,2017-02-24,6,7,19,13
air_63b13c56b7201bd9,hpg_4bc649e72e2a239a,2017-02-25,6,9,65,15
air_63b13c56b7201bd9,hpg_4bc649e72e2a239a,2017-03-14,6,2,48,8
air_63b13c56b7201bd9,hpg_4bc649e72e2a239a,2017-04-07,4,4,29,8
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-06-19,2,8,14,10
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-11-18,2,2,2,4
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-11-25,21,21,21,42
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-11-27,18,8,18,26
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-12-02,12,6,21,18
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-12-03,36,6,48,42
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-12-07,6,2,8,8
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-12-13,3,4,9,7
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-12-17,4,2,44,6
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-12-18,7,4,25,11
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-12-22,17,4,23,21
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-12-23,4,4,17,8
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-12-24,11,23,31,34
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-12-25,13,2,31,15
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-12-28,8,5,10,13
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2016-12-29,5,2,14,7
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-01-03,5,5,15,10
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-01-06,2,2,6,4
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-01-08,5,6,9,11
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-01-24,4,4,4,8
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-02-04,7,2,30,9
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-02-05,10,5,24,15
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-02-11,13,8,48,21
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-02-12,10,7,16,17
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-02-18,10,8,32,18
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-02-26,6,6,14,12
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-03,2,2,2,4
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-04,4,4,11,8
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-05,5,3,19,8
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-06,8,5,11,13
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-11,15,5,31,20
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-12,6,3,22,9
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-18,2,2,21,4
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-19,3,3,10,6
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-20,7,8,34,15
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-25,23,18,35,41
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-26,5,7,19,12
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-27,3,4,3,7
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-03-31,6,6,16,12
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-04-01,2,2,14,4
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-04-08,9,7,18,16
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-04-15,25,2,29,27
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-04-16,19,30,35,49
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-04-18,2,2,8,4
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-04-21,3,1,5,4
air_7cc17a324ae5c7dc,hpg_9b38b9e13da6da27,2017-04-22,32,8,45,40
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2016-10-31,6,6,11,12
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2016-11-01,15,5,30,20
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2016-11-29,9,10,18,19
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2016-12-20,4,4,19,8
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2016-12-26,8,10,20,18
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2017-01-06,19,16,28,35
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2017-02-03,22,4,29,26
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2017-02-13,9,5,14,14
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2017-02-27,6,6,10,12
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2017-03-01,19,4,25,23
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2017-03-15,15,10,28,25
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2017-03-16,8,5,22,13
air_28064154614b2e6c,hpg_2ecfd31844d0ba36,2017-04-10,11,4,19,15
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-10-28,2,2,18,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-10-29,7,2,20,9
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-10-30,2,2,16,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-11-05,2,2,21,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-11-06,1,1,13,2
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-11-07,2,2,14,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-11-12,7,4,25,11
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-11-18,8,2,18,10
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-11-19,8,3,27,11
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-11-20,2,2,17,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-11-21,3,3,15,6
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-11-22,2,6,22,8
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-11-25,4,4,14,8
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-11-26,15,10,26,25
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-11-27,5,3,23,8
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-02,4,4,12,8
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-03,7,4,22,11
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-04,4,8,15,12
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-05,2,2,16,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-07,2,2,9,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-09,4,2,22,6
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-15,3,3,18,6
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-16,6,9,20,15
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-19,4,2,19,6
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-22,8,2,23,10
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-23,2,2,15,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-24,2,2,15,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2016-12-28,4,9,23,13
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-01-07,5,3,10,8
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-01-10,3,3,15,6
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-01-13,2,2,11,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-01-18,2,2,12,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-01-22,2,2,20,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-01-27,8,8,22,16
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-02-05,2,2,18,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-02-10,4,2,15,6
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-02-11,2,2,15,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-02-17,5,5,11,10
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-02-22,3,3,15,6
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-02-24,4,4,17,8
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-02-25,6,4,19,10
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-03-02,3,3,15,6
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-03-05,2,2,11,4
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-03-24,10,7,16,17
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-03-25,4,4,19,8
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-03-31,3,3,21,6
air_8f3b563416efc6ad,hpg_d12fb3b2b4129cd6,2017-04-14,2,5,15,7
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2016-07-20,6,2,14,8
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2016-10-29,2,4,6,6
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2016-11-19,15,2,5,17
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2016-11-26,9,9,23,18
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2016-12-03,14,15,21,29
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2016-12-05,2,2,5,4
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2016-12-08,5,2,11,7
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2016-12-19,74,8,78,82
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2016-12-28,22,21,20,43
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2016-12-29,6,10,13,16
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2016-12-30,24,6,26,30
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2016-12-31,2,4,6,6
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-01-01,11,3,18,14
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-01-02,4,4,9,8
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-01-04,2,2,11,4
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-01-07,22,4,21,26
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-01-14,11,3,7,14
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-01-27,7,10,19,17
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-02-03,15,2,21,17
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-02-16,7,4,8,11
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-02-24,3,3,5,6
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-03-03,2,5,1,7
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-03-10,3,3,9,6
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-03-11,2,2,13,4
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-03-14,12,4,16,16
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-03-22,2,2,18,4
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-03-28,8,2,10,10
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-03-29,3,3,15,6
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-03-31,4,2,9,6
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-04-14,5,2,10,7
air_646b93e336f0dded,hpg_b3de3ba6437e5a11,2017-04-20,10,2,8,12
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-11-26,18,3,49,21
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-01,20,16,30,36
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-02,25,2,27,27
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-03,21,9,28,30
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-09,16,36,27,52
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-10,33,7,40,40
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-12,10,4,29,14
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-16,20,2,30,22
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-17,33,9,43,42
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-18,17,3,24,20
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-21,10,2,14,12
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-23,21,2,43,23
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-27,22,16,23,38
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-28,27,8,42,35
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-29,26,3,33,29
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-30,28,8,28,36
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2016-12-31,23,5,40,28
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-01,28,14,26,42
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-02,23,4,34,27
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-03,23,13,34,36
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-07,20,5,30,25
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-08,14,2,31,16
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-09,4,2,10,6
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-10,10,2,19,12
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-12,15,3,29,18
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-13,5,5,18,10
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-14,10,4,24,14
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-15,7,2,7,9
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-18,8,5,24,13
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-27,30,16,29,46
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-28,23,5,32,28
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-01-29,19,12,33,31
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-02-10,3,3,11,6
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-02-11,24,8,36,32
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-02-19,16,12,55,28
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-02-20,12,6,14,18
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-02-21,6,3,10,9
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-02-24,10,12,21,22
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-02-25,12,9,21,21
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-02-26,8,3,30,11
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-03,9,9,12,18
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-04,20,2,35,22
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-05,2,2,21,4
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-06,20,4,30,24
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-10,7,2,12,9
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-11,20,10,24,30
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-19,10,6,24,16
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-20,16,2,36,18
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-22,9,13,13,22
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-24,26,5,29,31
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-25,13,4,23,17
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-26,13,7,23,20
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-27,12,2,17,14
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-28,12,9,32,21
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-03-29,9,8,18,17
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-04-01,2,2,11,4
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-04-03,3,3,13,6
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-04-06,12,2,19,14
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-04-07,18,3,17,21
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-04-08,19,5,47,24
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-04-12,7,5,28,12
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-04-13,11,8,13,19
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-04-15,20,17,43,37
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-04-21,21,2,28,23
air_e00fe7853c0100d6,hpg_d59fec517d99991f,2017-04-22,8,2,30,10
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2016-04-09,2,6,55,8
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2016-11-25,6,10,33,16
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2016-12-02,2,4,24,6
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2016-12-03,31,32,69,63
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2016-12-05,6,6,27,12
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2016-12-07,20,20,25,40
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2016-12-13,7,7,24,14
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2016-12-29,18,42,79,60
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-01-21,6,6,37,12
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-01-22,8,8,23,16
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-01-25,12,12,32,24
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-02,3,3,28,6
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-04,2,2,18,4
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-05,2,2,69,4
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-07,1,1,31,2
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-11,16,18,38,34
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-12,4,8,56,12
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-14,3,3,14,6
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-17,9,9,28,18
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-18,2,2,59,4
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-20,2,2,13,4
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-25,18,18,61,36
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-26,3,3,48,6
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-02-28,2,2,23,4
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-01,5,5,39,10
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-02,6,6,18,12
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-04,29,28,72,57
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-07,2,2,28,4
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-09,20,20,32,40
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-15,2,2,19,4
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-17,12,12,44,24
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-18,7,38,49,45
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-19,4,4,85,8
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-21,2,2,15,4
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-22,10,10,29,20
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-23,2,27,13,29
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-25,20,20,65,40
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-28,9,9,49,18
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-29,7,7,42,14
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-30,16,16,49,32
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-03-31,3,9,51,12
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-04-07,9,9,36,18
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-04-08,12,12,47,24
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-04-09,10,10,74,20
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-04-14,7,7,47,14
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-04-15,2,2,66,4
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-04-19,2,2,42,4
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-04-21,8,8,48,16
air_ef789667e2e6fe96,hpg_f76ad2d2d0134bdd,2017-04-22,11,10,63,21
air_900d755ebd2f7bbd,hpg_2864fa16b03e3813,2017-04-01,9,2,47,11
air_900d755ebd2f7bbd,hpg_2864fa16b03e3813,2017-04-08,39,14,67,53
air_84f6876ff7e83ae7,hpg_0f78ef8d1e4b23d8,2016-10-27,11,3,23,14
air_84f6876ff7e83ae7,hpg_0f78ef8d1e4b23d8,2016-10-28,16,2,37,18
air_84f6876ff7e83ae7,hpg_0f78ef8d1e4b23d8,2016-10-29,11,6,18,17
air_84f6876ff7e83ae7,hpg_0f78ef8d1e4b23d8,2016-10-30,12,4,32,16
air_84f6876ff7e83ae7,hpg_0f78ef8d1e4b23d8,2016-11-01,9,5,22,14
air_84f6876ff7e83ae7,hpg_0f78ef8d1e4b23d8,2016-11-02,19,2,31,21
air_84f6876ff7e83ae7,hpg_0f78ef8d1e4b23d8,2016-11-05,14,4,24,18
